bar_code,Family,Genus,species,X,Y,value,variable_id
P977727,Sapotaceae,Micropholis,cayennensis,68,58,14.29148237187101,1
P977727,Sapotaceae,Micropholis,cayennensis,68,58,450.8343790724977,2
P977727,Sapotaceae,Micropholis,cayennensis,68,58,2.235706102763933,3
P977727,Sapotaceae,Micropholis,cayennensis,68,58,0.014386764267324255,5
P977727,Sapotaceae,Micropholis,cayennensis,68,58,34.33540754660627,6
P977727,Sapotaceae,Micropholis,cayennensis,68,58,2.730009719652323,7
P977727,Sapotaceae,Micropholis,cayennensis,68,58,-34.013130983886036,8
P977727,Sapotaceae,Micropholis,cayennensis,68,58,72.28900872594684,9
P977727,Sapotaceae,Micropholis,cayennensis,68,58,107.98011089723157,10
P977727,Sapotaceae,Micropholis,cayennensis,68,58,8.08831532013901,11
P387364,Sapotaceae,Micropholis,cayennensis,4,56,38.445581076980076,1
P387364,Sapotaceae,Micropholis,cayennensis,4,56,424.63398823674993,2
P387364,Sapotaceae,Micropholis,cayennensis,4,56,2.4917648204070253,3
P387364,Sapotaceae,Micropholis,cayennensis,4,56,0.015630826503389362,5
P387364,Sapotaceae,Micropholis,cayennensis,4,56,32.34253512011817,6
P387364,Sapotaceae,Micropholis,cayennensis,4,56,1.9981446929532136,7
P387364,Sapotaceae,Micropholis,cayennensis,4,56,-31.967572026274688,8
P387364,Sapotaceae,Micropholis,cayennensis,4,56,76.68531696106439,9
P387364,Sapotaceae,Micropholis,cayennensis,4,56,113.29737807196162,10
P387364,Sapotaceae,Micropholis,cayennensis,4,56,6.018591274246642,11
P541785,Sapotaceae,Micropholis,cayennensis,95,91,29.914739614619993,1
P541785,Sapotaceae,Micropholis,cayennensis,95,91,534.0405653342665,2
P541785,Sapotaceae,Micropholis,cayennensis,95,91,2.685729481137424,3
P541785,Sapotaceae,Micropholis,cayennensis,95,91,0.01328550782900765,5
P541785,Sapotaceae,Micropholis,cayennensis,95,91,39.198240072420845,6
P541785,Sapotaceae,Micropholis,cayennensis,95,91,0.3708502163545777,7
P541785,Sapotaceae,Micropholis,cayennensis,95,91,-31.759035010507514,8
P541785,Sapotaceae,Micropholis,cayennensis,95,91,84.32122095227933,9
P541785,Sapotaceae,Micropholis,cayennensis,95,91,130.5861172357528,10
P541785,Sapotaceae,Micropholis,cayennensis,95,91,4.665727685439518,11
P253446,Sapotaceae,Micropholis,cayennensis,57,51,21.85781150717059,1
P253446,Sapotaceae,Micropholis,cayennensis,57,51,351.73253813335634,2
P253446,Sapotaceae,Micropholis,cayennensis,57,51,2.0524549622688184,3
P253446,Sapotaceae,Micropholis,cayennensis,57,51,0.015432626174083976,5
P253446,Sapotaceae,Micropholis,cayennensis,57,51,28.30625258794678,6
P253446,Sapotaceae,Micropholis,cayennensis,57,51,2.359277586553179,7
P253446,Sapotaceae,Micropholis,cayennensis,57,51,-31.838173869240972,8
P253446,Sapotaceae,Micropholis,cayennensis,57,51,100.88360089707753,9
P253446,Sapotaceae,Micropholis,cayennensis,57,51,160.01098545057192,10
P253446,Sapotaceae,Micropholis,cayennensis,57,51,6.308568686538344,11
P142298,Sapotaceae,Micropholis,cayennensis,13,1,59.131157941862305,1
P142298,Sapotaceae,Micropholis,cayennensis,13,1,551.7775933288826,2
P142298,Sapotaceae,Micropholis,cayennensis,13,1,2.8784092527125082,3
P142298,Sapotaceae,Micropholis,cayennensis,13,1,0.01532170713537461,5
P142298,Sapotaceae,Micropholis,cayennensis,13,1,32.069393967357286,6
P142298,Sapotaceae,Micropholis,cayennensis,13,1,1.3636179619867168,7
P142298,Sapotaceae,Micropholis,cayennensis,13,1,-30.978393701857282,8
P142298,Sapotaceae,Micropholis,cayennensis,13,1,99.52957886679135,9
P142298,Sapotaceae,Micropholis,cayennensis,13,1,81.01984000018385,10
P142298,Sapotaceae,Micropholis,cayennensis,13,1,4.348110502358372,11
P479290,Sapotaceae,Micropholis,cayennensis,12,66,53.40211659897442,1
P479290,Sapotaceae,Micropholis,cayennensis,12,66,458.9063431405695,2
P479290,Sapotaceae,Micropholis,cayennensis,12,66,2.833896279426824,3
P479290,Sapotaceae,Micropholis,cayennensis,12,66,0.015355532640159524,5
P479290,Sapotaceae,Micropholis,cayennensis,12,66,33.645528245314054,6
P479290,Sapotaceae,Micropholis,cayennensis,12,66,4.593358896377675,7
P479290,Sapotaceae,Micropholis,cayennensis,12,66,-30.661057232620813,8
P479290,Sapotaceae,Micropholis,cayennensis,12,66,85.61474034798361,9
P479290,Sapotaceae,Micropholis,cayennensis,12,66,154.50272262389356,10
P479290,Sapotaceae,Micropholis,cayennensis,12,66,5.19367787426895,11
P665416,Sapotaceae,Micropholis,cayennensis,63,44,67.49650383765668,1
P665416,Sapotaceae,Micropholis,cayennensis,63,44,448.4503962646504,2
P665416,Sapotaceae,Micropholis,cayennensis,63,44,2.653277636036022,3
P665416,Sapotaceae,Micropholis,cayennensis,63,44,0.01643045420723441,5
P665416,Sapotaceae,Micropholis,cayennensis,63,44,30.652501881371396,6
P665416,Sapotaceae,Micropholis,cayennensis,63,44,5.338509805656112,7
P665416,Sapotaceae,Micropholis,cayennensis,63,44,-30.203904951974444,8
P665416,Sapotaceae,Micropholis,cayennensis,63,44,78.51250947219815,9
P665416,Sapotaceae,Micropholis,cayennensis,63,44,159.3101939698228,10
P665416,Sapotaceae,Micropholis,cayennensis,63,44,5.886138215736399,11
P233920,Sapotaceae,Micropholis,cayennensis,25,34,16.18466032430551,1
P233920,Sapotaceae,Micropholis,cayennensis,25,34,380.30189673274054,2
P233920,Sapotaceae,Micropholis,cayennensis,25,34,1.9640559538318685,3
P233920,Sapotaceae,Micropholis,cayennensis,25,34,0.013940019835728621,5
P233920,Sapotaceae,Micropholis,cayennensis,25,34,35.62119565332939,6
P233920,Sapotaceae,Micropholis,cayennensis,25,34,3.5654882148508578,7
P233920,Sapotaceae,Micropholis,cayennensis,25,34,-31.38562484947234,8
P233920,Sapotaceae,Micropholis,cayennensis,25,34,76.35672250367658,9
P233920,Sapotaceae,Micropholis,cayennensis,25,34,81.32445806750759,10
P233920,Sapotaceae,Micropholis,cayennensis,25,34,6.566022050702124,11
P960429,Sapotaceae,Micropholis,cayennensis,7,27,43.85231111882589,1
P960429,Sapotaceae,Micropholis,cayennensis,7,27,533.4806956711617,2
P960429,Sapotaceae,Micropholis,cayennensis,7,27,3.186674543011608,3
P960429,Sapotaceae,Micropholis,cayennensis,7,27,0.013186021172311069,5
P960429,Sapotaceae,Micropholis,cayennensis,7,27,35.845090474123786,6
P960429,Sapotaceae,Micropholis,cayennensis,7,27,3.336340670587084,7
P960429,Sapotaceae,Micropholis,cayennensis,7,27,-32.35450938609997,8
P960429,Sapotaceae,Micropholis,cayennensis,7,27,99.73005793914803,9
P960429,Sapotaceae,Micropholis,cayennensis,7,27,177.8283163367582,10
P960429,Sapotaceae,Micropholis,cayennensis,7,27,5.457793484771634,11
P917197,Sapotaceae,Micropholis,cayennensis,35,74,37.339999719298106,1
P917197,Sapotaceae,Micropholis,cayennensis,35,74,432.46032950776805,2
P917197,Sapotaceae,Micropholis,cayennensis,35,74,2.5599343418128147,3
P917197,Sapotaceae,Micropholis,cayennensis,35,74,0.016206789730006606,5
P917197,Sapotaceae,Micropholis,cayennensis,35,74,31.45050393825106,6
P917197,Sapotaceae,Micropholis,cayennensis,35,74,3.08768552966358,7
P917197,Sapotaceae,Micropholis,cayennensis,35,74,-31.269684780779524,8
P917197,Sapotaceae,Micropholis,cayennensis,35,74,83.22477519415261,9
P917197,Sapotaceae,Micropholis,cayennensis,35,74,130.10797306096754,10
P917197,Sapotaceae,Micropholis,cayennensis,35,74,5.869164811953422,11
P158810,Sapotaceae,Micropholis,cayennensis,45,78,37.33967679822164,1
P158810,Sapotaceae,Micropholis,cayennensis,45,78,481.8820405865908,2
P158810,Sapotaceae,Micropholis,cayennensis,45,78,2.3064939995008427,3
P158810,Sapotaceae,Micropholis,cayennensis,45,78,0.014088165005838304,5
P158810,Sapotaceae,Micropholis,cayennensis,45,78,39.418826059315755,6
P158810,Sapotaceae,Micropholis,cayennensis,45,78,1.6789332984365222,7
P158810,Sapotaceae,Micropholis,cayennensis,45,78,-31.377453251473817,8
P158810,Sapotaceae,Micropholis,cayennensis,45,78,60.218010710543595,9
P158810,Sapotaceae,Micropholis,cayennensis,45,78,100.69743583865956,10
P158810,Sapotaceae,Micropholis,cayennensis,45,78,5.709170385280588,11
P717365,Sapotaceae,Micropholis,cayennensis,51,0,37.659514406834546,1
P717365,Sapotaceae,Micropholis,cayennensis,51,0,486.436940452812,2
P717365,Sapotaceae,Micropholis,cayennensis,51,0,2.333726667729943,3
P717365,Sapotaceae,Micropholis,cayennensis,51,0,0.014474609538342807,5
P717365,Sapotaceae,Micropholis,cayennensis,51,0,37.05969518941755,6
P717365,Sapotaceae,Micropholis,cayennensis,51,0,1.746797122833239,7
P717365,Sapotaceae,Micropholis,cayennensis,51,0,-31.501792826096903,8
P717365,Sapotaceae,Micropholis,cayennensis,51,0,67.79847728632195,9
P717365,Sapotaceae,Micropholis,cayennensis,51,0,82.49066125867711,10
P717365,Sapotaceae,Micropholis,cayennensis,51,0,5.571091940271214,11
P527204,Sapotaceae,Micropholis,cayennensis,65,82,31.54989798321187,1
P527204,Sapotaceae,Micropholis,cayennensis,65,82,424.74413429311977,2
P527204,Sapotaceae,Micropholis,cayennensis,65,82,2.852742392171819,3
P527204,Sapotaceae,Micropholis,cayennensis,65,82,0.013801747645218571,5
P527204,Sapotaceae,Micropholis,cayennensis,65,82,35.146886163939044,6
P527204,Sapotaceae,Micropholis,cayennensis,65,82,1.7689573836941075,7
P527204,Sapotaceae,Micropholis,cayennensis,65,82,-31.931668451049674,8
P527204,Sapotaceae,Micropholis,cayennensis,65,82,113.76219477557981,9
P527204,Sapotaceae,Micropholis,cayennensis,65,82,160.9582487864098,10
P527204,Sapotaceae,Micropholis,cayennensis,65,82,5.372130647495389,11
P855926,Sapotaceae,Micropholis,cayennensis,96,23,49.990120832056796,1
P855926,Sapotaceae,Micropholis,cayennensis,96,23,547.6864699696345,2
P855926,Sapotaceae,Micropholis,cayennensis,96,23,2.3791741373673045,3
P855926,Sapotaceae,Micropholis,cayennensis,96,23,0.015079772811630856,5
P855926,Sapotaceae,Micropholis,cayennensis,96,23,36.11821775589716,6
P855926,Sapotaceae,Micropholis,cayennensis,96,23,0.0259072117114183,7
P855926,Sapotaceae,Micropholis,cayennensis,96,23,-31.939339210780137,8
P855926,Sapotaceae,Micropholis,cayennensis,96,23,82.68143750545066,9
P855926,Sapotaceae,Micropholis,cayennensis,96,23,91.86856000557994,10
P855926,Sapotaceae,Micropholis,cayennensis,96,23,5.027549232953445,11
P517839,Sapotaceae,Micropholis,cayennensis,69,77,18.13618397565791,1
P517839,Sapotaceae,Micropholis,cayennensis,69,77,391.8299506446012,2
P517839,Sapotaceae,Micropholis,cayennensis,69,77,2.0945356433804103,3
P517839,Sapotaceae,Micropholis,cayennensis,69,77,0.014336753066764955,5
P517839,Sapotaceae,Micropholis,cayennensis,69,77,32.43551445658685,6
P517839,Sapotaceae,Micropholis,cayennensis,69,77,1.0295481793013415,7
P517839,Sapotaceae,Micropholis,cayennensis,69,77,-32.59766494709108,8
P517839,Sapotaceae,Micropholis,cayennensis,69,77,78.3596854539929,9
P517839,Sapotaceae,Micropholis,cayennensis,69,77,105.20241955648622,10
P517839,Sapotaceae,Micropholis,cayennensis,69,77,6.774125862536583,11
P694008,Sapotaceae,Micropholis,cayennensis,24,72,11.556683955407994,1
P694008,Sapotaceae,Micropholis,cayennensis,24,72,347.8522917389741,2
P694008,Sapotaceae,Micropholis,cayennensis,24,72,1.6865673426665977,3
P694008,Sapotaceae,Micropholis,cayennensis,24,72,0.01507384374417236,5
P694008,Sapotaceae,Micropholis,cayennensis,24,72,31.339646345305542,6
P694008,Sapotaceae,Micropholis,cayennensis,24,72,2.4150474284615995,7
P694008,Sapotaceae,Micropholis,cayennensis,24,72,-32.51540210149438,8
P694008,Sapotaceae,Micropholis,cayennensis,24,72,62.26490227515554,9
P694008,Sapotaceae,Micropholis,cayennensis,24,72,74.64797803321639,10
P694008,Sapotaceae,Micropholis,cayennensis,24,72,8.371636757884549,11
P155571,Sapotaceae,Micropholis,cayennensis,87,35,56.633283139394884,1
P155571,Sapotaceae,Micropholis,cayennensis,87,35,446.5472005992677,2
P155571,Sapotaceae,Micropholis,cayennensis,87,35,2.700221335650185,3
P155571,Sapotaceae,Micropholis,cayennensis,87,35,0.016493912011270737,5
P155571,Sapotaceae,Micropholis,cayennensis,87,35,29.452424240015382,6
P155571,Sapotaceae,Micropholis,cayennensis,87,35,2.469147179039634,7
P155571,Sapotaceae,Micropholis,cayennensis,87,35,-30.046634529032932,8
P155571,Sapotaceae,Micropholis,cayennensis,87,35,102.7296792597375,9
P155571,Sapotaceae,Micropholis,cayennensis,87,35,92.52331729032133,10
P155571,Sapotaceae,Micropholis,cayennensis,87,35,4.51226749491554,11
P967167,Sapotaceae,Micropholis,cayennensis,12,3,25.857423176213928,1
P967167,Sapotaceae,Micropholis,cayennensis,12,3,481.2178234502479,2
P967167,Sapotaceae,Micropholis,cayennensis,12,3,2.910539082223782,3
P967167,Sapotaceae,Micropholis,cayennensis,12,3,0.013915531769867205,5
P967167,Sapotaceae,Micropholis,cayennensis,12,3,34.70804577281246,6
P967167,Sapotaceae,Micropholis,cayennensis,12,3,2.0247593898522553,7
P967167,Sapotaceae,Micropholis,cayennensis,12,3,-33.68058681499157,8
P967167,Sapotaceae,Micropholis,cayennensis,12,3,92.15688767553611,9
P967167,Sapotaceae,Micropholis,cayennensis,12,3,188.73410234141252,10
P967167,Sapotaceae,Micropholis,cayennensis,12,3,6.399276369648825,11
P927755,Sapotaceae,Micropholis,cayennensis,4,69,65.63409595937897,1
P927755,Sapotaceae,Micropholis,cayennensis,4,69,531.2426031220591,2
P927755,Sapotaceae,Micropholis,cayennensis,4,69,3.332554950619911,3
P927755,Sapotaceae,Micropholis,cayennensis,4,69,0.014171002978200406,5
P927755,Sapotaceae,Micropholis,cayennensis,4,69,38.111935185207784,6
P927755,Sapotaceae,Micropholis,cayennensis,4,69,2.696612707568991,7
P927755,Sapotaceae,Micropholis,cayennensis,4,69,-30.71927375475158,8
P927755,Sapotaceae,Micropholis,cayennensis,4,69,93.46706855895714,9
P927755,Sapotaceae,Micropholis,cayennensis,4,69,107.0468503819202,10
P927755,Sapotaceae,Micropholis,cayennensis,4,69,4.1012120700074135,11
P467706,Sapotaceae,Micropholis,cayennensis,72.5,42,33.01756696635929,1
P467706,Sapotaceae,Micropholis,cayennensis,72.5,42,424.1368508309215,2
P467706,Sapotaceae,Micropholis,cayennensis,72.5,42,2.53357966109921,3
P467706,Sapotaceae,Micropholis,cayennensis,72.5,42,0.0164734609314421,5
P467706,Sapotaceae,Micropholis,cayennensis,72.5,42,29.988631382910565,6
P467706,Sapotaceae,Micropholis,cayennensis,72.5,42,1.9718091337097121,7
P467706,Sapotaceae,Micropholis,cayennensis,72.5,42,-32.12847850480132,8
P467706,Sapotaceae,Micropholis,cayennensis,72.5,42,89.12949103300309,9
P467706,Sapotaceae,Micropholis,cayennensis,72.5,42,148.23465860199386,10
P467706,Sapotaceae,Micropholis,cayennensis,72.5,42,6.031948654934189,11
P295350,Sapotaceae,Micropholis,cayennensis,74,65,26.769282864021033,1
P295350,Sapotaceae,Micropholis,cayennensis,74,65,413.5534997952519,2
P295350,Sapotaceae,Micropholis,cayennensis,74,65,2.2783704932041835,3
P295350,Sapotaceae,Micropholis,cayennensis,74,65,0.013656688459977948,5
P295350,Sapotaceae,Micropholis,cayennensis,74,65,36.65715869879528,6
P295350,Sapotaceae,Micropholis,cayennensis,74,65,4.48432669020016,7
P295350,Sapotaceae,Micropholis,cayennensis,74,65,-32.12518550506745,8
P295350,Sapotaceae,Micropholis,cayennensis,74,65,74.83503715636037,9
P295350,Sapotaceae,Micropholis,cayennensis,74,65,169.47786327749557,10
P295350,Sapotaceae,Micropholis,cayennensis,74,65,7.700778462379633,11
P123737,Sapotaceae,Micropholis,cayennensis,69,51,27.977890989736018,1
P123737,Sapotaceae,Micropholis,cayennensis,69,51,482.271196191388,2
P123737,Sapotaceae,Micropholis,cayennensis,69,51,2.7929462080821783,3
P123737,Sapotaceae,Micropholis,cayennensis,69,51,0.01477154396805683,5
P123737,Sapotaceae,Micropholis,cayennensis,69,51,32.89832941900531,6
P123737,Sapotaceae,Micropholis,cayennensis,69,51,0.659463268085813,7
P123737,Sapotaceae,Micropholis,cayennensis,69,51,-32.81268688193941,8
P123737,Sapotaceae,Micropholis,cayennensis,69,51,111.21917648103832,9
P123737,Sapotaceae,Micropholis,cayennensis,69,51,118.88422153385005,10
P123737,Sapotaceae,Micropholis,cayennensis,69,51,5.239826364128349,11
P439864,Sapotaceae,Micropholis,cayennensis,91,92,18.844841194002072,1
P439864,Sapotaceae,Micropholis,cayennensis,91,92,370.6019666015569,2
P439864,Sapotaceae,Micropholis,cayennensis,91,92,2.009275822905406,3
P439864,Sapotaceae,Micropholis,cayennensis,91,92,0.016704405767981934,5
P439864,Sapotaceae,Micropholis,cayennensis,91,92,27.00776273815699,6
P439864,Sapotaceae,Micropholis,cayennensis,91,92,2.765279548400108,7
P439864,Sapotaceae,Micropholis,cayennensis,91,92,-32.7199648208711,8
P439864,Sapotaceae,Micropholis,cayennensis,91,92,89.25113859735832,9
P439864,Sapotaceae,Micropholis,cayennensis,91,92,165.42414400958947,10
P439864,Sapotaceae,Micropholis,cayennensis,91,92,8.22446311067175,11
P649256,Sapotaceae,Micropholis,cayennensis,7,21,17.678372384838884,1
P649256,Sapotaceae,Micropholis,cayennensis,7,21,365.03044447107305,2
P649256,Sapotaceae,Micropholis,cayennensis,7,21,2.2857303550347114,3
P649256,Sapotaceae,Micropholis,cayennensis,7,21,0.015775090551647296,5
P649256,Sapotaceae,Micropholis,cayennensis,7,21,29.786449771680797,6
P649256,Sapotaceae,Micropholis,cayennensis,7,21,4.284719044212463,7
P649256,Sapotaceae,Micropholis,cayennensis,7,21,-32.30047899162311,8
P649256,Sapotaceae,Micropholis,cayennensis,7,21,75.89914917875059,9
P649256,Sapotaceae,Micropholis,cayennensis,7,21,130.58951812654556,10
P649256,Sapotaceae,Micropholis,cayennensis,7,21,7.702438807290339,11
P773999,Sapotaceae,Micropholis,cayennensis,25,7,30.437699911940893,1
P773999,Sapotaceae,Micropholis,cayennensis,25,7,455.4245462221431,2
P773999,Sapotaceae,Micropholis,cayennensis,25,7,2.3201686351268913,3
P773999,Sapotaceae,Micropholis,cayennensis,25,7,0.015028724961864132,5
P773999,Sapotaceae,Micropholis,cayennensis,25,7,32.32142449358807,6
P773999,Sapotaceae,Micropholis,cayennensis,25,7,2.8810565895072244,7
P773999,Sapotaceae,Micropholis,cayennensis,25,7,-31.88750565733085,8
P773999,Sapotaceae,Micropholis,cayennensis,25,7,79.75361961603845,9
P773999,Sapotaceae,Micropholis,cayennensis,25,7,182.90869948636916,10
P773999,Sapotaceae,Micropholis,cayennensis,25,7,6.679606146438395,11
P638530,Sapotaceae,Micropholis,cayennensis,62,19,44.58260261499637,1
P638530,Sapotaceae,Micropholis,cayennensis,62,19,522.9718218581295,2
P638530,Sapotaceae,Micropholis,cayennensis,62,19,2.5747896785968143,3
P638530,Sapotaceae,Micropholis,cayennensis,62,19,0.014044126756991461,5
P638530,Sapotaceae,Micropholis,cayennensis,62,19,34.95860460766831,6
P638530,Sapotaceae,Micropholis,cayennensis,62,19,0.657729510604864,7
P638530,Sapotaceae,Micropholis,cayennensis,62,19,-31.67454324958509,8
P638530,Sapotaceae,Micropholis,cayennensis,62,19,83.23452905568554,9
P638530,Sapotaceae,Micropholis,cayennensis,62,19,102.39692261645162,10
P638530,Sapotaceae,Micropholis,cayennensis,62,19,5.3014072424188345,11
P380181,Sapotaceae,Micropholis,cayennensis,41,9,18.807135610493532,1
P380181,Sapotaceae,Micropholis,cayennensis,41,9,370.1845693463933,2
P380181,Sapotaceae,Micropholis,cayennensis,41,9,2.159044205679705,3
P380181,Sapotaceae,Micropholis,cayennensis,41,9,0.016585579910414566,5
P380181,Sapotaceae,Micropholis,cayennensis,41,9,29.812006209484082,6
P380181,Sapotaceae,Micropholis,cayennensis,41,9,5.138199405847788,7
P380181,Sapotaceae,Micropholis,cayennensis,41,9,-31.81816721891639,8
P380181,Sapotaceae,Micropholis,cayennensis,41,9,72.67803635652572,9
P380181,Sapotaceae,Micropholis,cayennensis,41,9,95.88119368035953,10
P380181,Sapotaceae,Micropholis,cayennensis,41,9,7.720206008285459,11
P394913,Sapotaceae,Micropholis,cayennensis,62,59,41.03469088899108,1
P394913,Sapotaceae,Micropholis,cayennensis,62,59,509.18769739727674,2
P394913,Sapotaceae,Micropholis,cayennensis,62,59,3.2426396915043862,3
P394913,Sapotaceae,Micropholis,cayennensis,62,59,0.014604458089999625,5
P394913,Sapotaceae,Micropholis,cayennensis,62,59,33.16792430461052,6
P394913,Sapotaceae,Micropholis,cayennensis,62,59,1.291164246197056,7
P394913,Sapotaceae,Micropholis,cayennensis,62,59,-31.571912648518655,8
P394913,Sapotaceae,Micropholis,cayennensis,62,59,101.490759833865,9
P394913,Sapotaceae,Micropholis,cayennensis,62,59,92.31270805214237,10
P394913,Sapotaceae,Micropholis,cayennensis,62,59,4.293765428583733,11
P253245,Sapotaceae,Micropholis,cayennensis,7,20,27.588146143175134,1
P253245,Sapotaceae,Micropholis,cayennensis,7,20,457.6774555202679,2
P253245,Sapotaceae,Micropholis,cayennensis,7,20,3.1987309791377356,3
P253245,Sapotaceae,Micropholis,cayennensis,7,20,0.014696965550438323,5
